"","hsCodeId","panjivaRecordId","hsCode"
"602",3200325,34335013,"Parsed: 6309.00.00.00"
"603",3200326,34335033,"Parsed: 6309.00.00.00; Classified: 6309.00"
"604",3200327,34333693,"Parsed: 3901.40; Parsed: 3901.40"
"605",3200328,34334313,"Parsed: 3906.90"
"606",1179802,32694809,"283699; 2836.99"
"607",3200329,34334393,"Parsed: 3901.90; Classified: 4707.90; Classified: 2931.39; Parsed: 3823.13; Parsed: 3823.13; Parsed: 3823.13; Parsed: 3823.13; Parsed: 3823.13; Parsed: 3823.13"
"608",1179804,32694909,"870390; 8703.90"
"609",3200330,34334433,"Parsed: 3907.20"
"610",3200331,34334693,"Parsed: 3901.20.00.00; Parsed: 3901.20; Parsed: 3901.20; Parsed: 3901.20"
"611",1179807,32695589,"400220; 4002.20"
"612",1179809,32695669,"390799; 3907.99"
"613",1179810,32695689,"940600; 940600; 940600; 9406.00, 9406.00, 9406.00"
"614",3200332,34334713,"Parsed: 3907.20.00.00"
"615",1179813,32695629,"392010; 3920.10"
"616",3200333,34334733,"Parsed: 3904.10; Parsed: 3904.10; Parsed: 3904.10; Parsed: 3904.10; Parsed: 3904.10"
"617",1179815,32695769,"380893; 3808.93"
"618",1179816,32695789,"390410; 3904.10"
"619",1179817,32696149,"390120; 390120; 390120; 390120; 3901.20, 3901.20, 3901.20, 3901.20"
"620",1179818,32696169,"390110; 3901.10,3901.10"
"621",3200334,34335073,"Classified: 8413.91; Parsed: 8430.41"
"622",1179821,32695889,"390930; 3909.30"
"623",1179823,32695929,"291590; 2915.90"
"624",1179824,32696009,"390120; 390120; 390120; 390120; 390120; 390120; 390120; 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20"
"625",3200335,34333153,"Classified: 3811.21; Parsed: 3811.90; Parsed: 3824.99; Parsed: 3811.90; Classified: 8413.70; Classified: 3811.21; Parsed: 3811.90; Parsed: 3811.90; Classified: 3901.20; Classified: 3811.21; Parsed: 3811.90; Classified: 3811.21; Parsed: 3811.90; Classified: 3811.21; Parsed: 3811.90"
"626",1179826,32696049,"382490; 382490; 3824.90, 3824.90"
"627",3200336,34333393,"Parsed: 8544.60"
"628",1179828,32696129,"4002190016; 4002.19.00.16"
"629",1179829,32696089,"271019; 271019; 271019; 340399; 271019; 2710.19, 2710.19, 2710.19, 3403.99, 2710.19"
"630",1179830,32696069,"292910; 2929.10"
"631",3200337,34333533,"Parsed: 3901.20.50.00; Parsed: 3901.20.50.00"
"632",3200338,34333233,"Parsed: 2204.21"
"633",3200339,34335933,"Classified: 2903.39; Parsed: 7309.00.00.30; Classified: 2903.39; Parsed: 7309.00.00.30"
"634",1179831,32695989,"382490; 3824.90"
"635",1179832,32695969,"840820; 8408.20"
"636",3200340,34336033,"Parsed: 2918.99"
"637",3200341,34336833,""
"638",1179835,32695829,"400239; 400239; 400239; 4002.39, 4002.39, 4002.39"
"639",3200342,34336893,"Classified: 3912.11; Classified: 3912.11; Classified: 3912.11; Classified: 3912.11; Classified: 3912.11; Classified: 3912.11; Classified: 3912.11; Classified: 3912.11; Classified: 3912.11; Classified: 3912.11"
"640",3200343,34337853,"Parsed: 3912.39"
"641",3200344,34342273,"Parsed: 8541.40; Parsed: 8541.40; Classified: 8541.40; Parsed: 8541.40; Parsed: 8541.40; Parsed: 8541.40; Parsed: 8541.40"
"642",3200345,34342293,"Classified: 8417.10"
"643",1179841,32696269,"843139; 870899; 8708.99,8431.39,,8431.39"
"644",3200346,34342473,"Classified: 2914.19; Classified: 2914.19"
"645",3200347,34342493,"Classified: 2940.00"
"646",3200348,34342513,"Parsed: 4011.10"
"647",3200349,34342533,"Parsed: 4011.10"
"648",3200350,34342553,"Classified: 1702.50; Classified: 1702.50"
"649",3200351,34342813,"Classified: 1806.90"
"650",3200352,34342833,"Classified: 3923.50"
"651",3200353,38613573,"; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; [""Parsed: 3901.40""]"
"652",3200354,38613613,"; [""Parsed: 3901.10; Classified: 3901.40""]"
"653",3200355,34346353,"; ; [""Classified: 0207.14""]"
"654",3200356,34346413,"; [""Classified: 0710.90; Parsed: 7404.00.00.25""]"
"655",3200357,34353773,"Classified: 3808.91"
"656",1179854,32699669,""
"657",3200358,34353793,"Parsed: 2903.99.80.01; Classified: 3903.90"
"658",3200359,34355013,"Parsed: 6309.00.00.00; Classified: 6309.00"
"659",3200360,34355053,"Classified: 4707.30; Parsed: 4804.11; Classified: 4707.30; Parsed: 4804.11; Classified: 4707.30; Parsed: 4804.11; Classified: 4707.10; Parsed: 4804.11"
"660",3200361,34354953,"Parsed: 4707.90.00; Parsed: 4707.90; Parsed: 4707.90; Parsed: 4707.90; Parsed: 4707.90"
"661",3200362,34354813,"Classified: 8703.23"
"662",3200363,34355573,"Classified: 2303.30"
"663",3200364,34355653,"Parsed: 8703.23.01.90"
"664",3200365,34355673,"Parsed: 3907.20.00.00"
"665",3200366,34420013,"; [""Classified: 2303.30; Parsed: 3402.90""]"
"666",3200367,34420033,"; [""Parsed: 2004.10.80.20""]"
"667",3200368,34420053,"; [""Classified: 2106.10""]"
"668",3200369,34419993,"; [""Classified: 4602.90""]"
"669",3200370,34424933,"; [""Parsed: 0802.11.00.00""]"
"670",3200371,34424993,"; [""Classified: 0802.12""]"
"671",3200372,34425153,"; ; ; ; ; [""Classified: 3907.20; Parsed: 3907.69""]"
"672",3200373,34425173,"; ; ; ; ; [""Classified: 3907.20; Parsed: 3907.69""]"
"673",3200374,34425193,"; [""Parsed: 0802.11.00.00""]"
"674",3200375,34425213,"; [""Parsed: 0802.11.00.00""]"
"675",3200376,34425253,"; ; ; ; ; ; ; [""Parsed: 4707.10.00""]"
"676",3200377,34424953,"; [""Parsed: 0802.12.00.00""]"
"677",3200378,34426473,"; ; [""Classified: 3907.99""]"
"678",3200379,34426533,"; [""Classified: 2917.19; Parsed: 3402.19.50.00""]"
"679",3200380,34426593,"; ; ; ; [""Classified: 8708.99""]"
"680",3200381,34426873,"; [""Parsed: 2912.42.00.00""]"
"681",3200382,34426933,"; [""Classified: 3909.40""]"
"682",3200383,34427053,"; [""Classified: 0202.30""]"
"683",3200384,34427113,"; [""Classified: 0901.21""]"
"684",1179882,32700169,"390120; 390410; 3901.20 3904.10"
"685",1179883,32700209,"870323; 8703.23,8703.23,8703.23,8703.23"
"686",1179884,32700229,"390110; 390120; 390110; 390110; 390110; 390110; 390110; 3901.10 3901.20, 3901.10, 3901.10, 3901.10, 3901.10, 3901.10"
"687",1179885,32700269,"390120; 3901.20"
"688",1179886,32700289,"; 520100; 520100; 520100; 5201.00, 5201.00, 5201.00"
"689",3200385,34427173,"; ; ; ; ; ; [""Parsed: 3901.10.50.20""]"
"690",1179890,32700189,"390110; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 3901.10 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20"
"691",3200386,34427233,"; [""Classified: 3505.10""]"
"692",3200387,34427433,"; [""Parsed: 0202.30""]"
"693",3200388,34427453,"; [""Parsed: 3906.90""]"
"694",3200389,34427633,"; [""Parsed: 4818.20.00.20; Classified: 4819.10""]"
"695",3200390,34427653,"; [""Classified: 4703.21; Parsed: 4818.20.00.20""]"
"696",3200391,34427693,"; [""Parsed: 4818.20.00.20; Classified: 4819.10""]"
"697",1179898,32704009,"870323; 8703.23,8703.23,8703.23,8703.23"
"698",3200392,34427733,"; [""Parsed: 4818.20.00.20; Classified: 4819.10""]"
"699",3200393,34427773,"; [""Classified: 4703.21; Parsed: 4818.20.00.20""]"
"700",3200394,34427793,"; [""Parsed: 4818.20.00.20; Classified: 4819.10""]"
"701",3200395,34427813,"; [""Parsed: 4818.20.00.20; Classified: 4819.10""]"
"702",3200396,34427833,"; [""Classified: 4703.21; Parsed: 4818.20.00.20""]"
"703",1179905,32704209,"845710; 8457.10"
"704",1179908,32704289,"52010090; 520100; 230990; 230990; 5201.00.90, 5201.00, 2309.90, 2309.90"
"705",1179909,32704349,"870323; 870590; 870899; 871150; 8703.23,8703.23,8705.90 8703.23,8711.50 8703.23,8708.99 8703.23"
"706",3200397,34427853,"; [""Parsed: 4818.20.00.20; Classified: 4819.10""]"
"707",3200398,34427873,"; [""Classified: 4703.21; Parsed: 4818.20.00.20""]"
"708",1179912,32704449,"720410; 7204.10"
"709",1179913,32704489,"640399; 640411; 6403.99 6404.11"
"710",3200399,34443653,"; [""Parsed: 3808.91""]"
"711",1179915,32704569,"6309000000; 6309.00.00.00"
"712",3200400,34443853,"; ; [""Classified: 4707.20""]"
"713",1179917,32704649,"870323; 8703.23"
"714",1179918,32704689,"080510; 0805.10"
"715",3200401,34443873,"; [""Classified: 0805.10; Parsed: 0810.50""]"
"716",1179921,32704769,"870323; 8703.23,8703.23,8703.23,8703.23"
"717",3200402,34323553,"; [""Parsed: 4804.11.00.00""]"
"718",3200403,34324093,"; [""Classified: 3901.20; Parsed: 7602.00""]"
"719",1179925,32704669,"870323; 870360; 8703.23 8703.60,8703.23 8703.60,8703.23 8703.60,8703.23 8703.60"
"720",3200404,34324173,"; ; [""Classified: 7601.20""]"
"721",3200405,34328073,"Classified: 3901.10; Classified: 3901.10; Classified: 3901.10; Classified: 3901.10; Classified: 3901.10"
"722",3200406,34329113,"Parsed: 8703.23.00"
"723",3200407,34329133,"Classified: 8703.23"
"724",1179930,32704409,"870323; 8703230190; 8703.23,8703.23,8703.23,8703.23.01.90"
"725",3200408,34329153,"Classified: 1515.90; Classified: 1515.90"
"726",1179932,32704329,"870323; 870390; 8703.23,8703.23,8703.23,8703.23 8703.90"
"727",1179933,32704309,"870323; 870390; 8703.23,8703.23,8703.23 8703.90"
"728",3200409,34329173,"Classified: 1704.90"
"729",3200410,34329193,"Classified: 8418.69"
"730",3200411,34329213,"Parsed: 3808.94.00.00; Parsed: 3923.30.00.00; Parsed: 3926.90.99.88; Parsed: 4202.12.00.00; Parsed: 4421.99.90.00; Parsed: 4504.10.00.00; Parsed: 4820.10.00.00; Classified: 7326.90; Parsed: 8205.59.90.00; Parsed: 8414.59.90.80; Parsed: 8414.90.10.40; Parsed: 8481.80.90.50; Parsed: 8483.90.95.00; Parsed: 8708.30.00.50; Parsed: 8708.70.00.50; Parsed: 8708.99.81.75; Parsed: 9603.90.00.00; Parsed: 9608.10.00.00; Parsed: 9803.10.00.00; Classified: 3005.10; Parsed: 4011.80.20.20; Parsed: 4202.99.00.00; Parsed: 4409.29.96.00; Parsed: 4504.10.00.00; Parsed: 8204.20.00.00; Parsed: 8301.40.60.30; Parsed: 8302.41.30.00; Parsed: 8507.80.00.02; Parsed: 8708.70.00.50; Parsed: 9010.10.00.00; Parsed: 9603.90.00.00; Parsed: 9803.10.00.00"
"731",3200412,34329233,"Classified: 3307.90"
"732",3200413,34329333,"Classified: 1905.90"
"733",3200414,34329673,"Parsed: 0206.22"
"734",3200415,34329773,"Parsed: 2710.19; Parsed: 2710.19"
"735",3200416,34329853,"Parsed: 4002.70"
"736",3200417,34329913,"Parsed: 0207.14"
"737",3200419,34330313,"Parsed: 0713.39; Parsed: 0713.39; Parsed: 0713.39"
"738",3200420,34330333,"Parsed: 0303.66; Parsed: 0303.66"
"739",3200421,34330353,"Parsed: 6309.00.00.10"
"740",3200422,34330433,"Parsed: 0303.14; Classified: 0306.17"
"741",3200423,34330493,"Parsed: 4707.20.00.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20; Parsed: 4707.20"
"742",3200424,34330533,"Parsed: 0713.20.20.00; Parsed: 0713.20; Parsed: 0713.20"
"743",3200425,34330553,"Parsed: 0303.12; Parsed: 1604.32"
"744",3200426,34330593,"Classified: 8703.23; Parsed: 8703.90"
"745",3200427,34330613,"Parsed: 0303.66"
"746",3200428,34330633,"Parsed: 0303.66"
"747",3200430,34330773,"Classified: 8703.23; Parsed: 8703.90"
"748",3200431,34330813,"Classified: 8443.99"
"749",1179089,32694399,"390140; 390190; 390190; 390190; 390190; 390190; 390190; 390190; 390190; 390190; 3901.90 3901.40, 3901.90, 3901.90, 3901.90, 3901.90, 3901.90, 3901.90, 3901.90, 3901.90"
"750",3200432,34330833,"Parsed: 8483.40"
"751",3200433,34330853,"Classified: 0207.14; Parsed: 1005.10.00.10; Classified: 0207.14; Parsed: 1005.10; Classified: 0207.14; Parsed: 1005.10; Classified: 0207.14; Parsed: 1005.10; Classified: 0207.14; Parsed: 1005.10; Classified: 0207.14; Parsed: 1005.10; Classified: 0207.14; Parsed: 1005.10"
"752",3200434,34330893,"Parsed: 0203.29; Classified: 0207.14"
"753",3200435,34331273,"Classified: 8708.99"
"754",1179095,32694879,"080212; 0802.12"
"755",1179096,32694899,"291540; 2915.40"
"756",1179097,32694939,"283421; 2834.21"
"757",1179098,32694919,"080212; 0802.12"
"758",3200436,34331333,"Classified: 8703.23"
"759",1179100,32695659,"340213; 3402.13"
"760",1179101,32695679,"690919; 6909.19"
"761",1179102,32695699,"310520; 310520; 3105.20, 3105.20"
"762",3200437,34331373,"Classified: 8703.23; Parsed: 8703.60.00.45"
"763",1179104,32695599,"390799; 3907.99"
"764",1179105,32695719,"390110; 390110; 390110; 390110; 3901.10, 3901.10, 3901.10, 3901.10"
"765",1179106,32695739,"340213; 3402.13"
"766",3200438,34331413,"Classified: 4811.90"
"767",1179108,32696159,"390110; 3901.10"
"768",1179109,32695819,"4011101050; 4011.10.10.50"
"769",1179111,32695859,"293339; 2933.39"
"770",1179112,32695939,"292119; 2921.19"
"771",3200440,34331453,"Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21; Parsed: 4703.21"
"772",3200441,34331573,"Parsed: 0802.12.00.00"
"773",1179116,32696059,"292910; 2929.10"
"774",1179118,32696099,"630900; 6309.00"
"775",1179119,32696139,"3907200000; 3907.20.00.00"
"776",1179120,32696119,"390190; 390190; 390190; 390190; 390190; 3901.90, 3901.90, 3901.90, 3901.90, 3901.90"
"777",3200444,34331733,"Classified: 3802.90"
"778",1179122,32696019,"390720; 390720; 3907.20, 3907.20"
"779",3200445,34331753,"Parsed: 0802.12.00.00"
"780",1179124,32695899,"390110; 390110; 390110; 3901.10, 3901.10, 3901.10"
"781",3200446,34331773,"Parsed: 0802.12"
"782",3200447,34331793,"Classified: 9403.20"
"783",3200448,34332073,"Parsed: 0802.12.00.00"
"784",3200449,34332093,"Parsed: 0802.12"
"785",1179129,32696199,"391729; 3917.29"
"786",3200450,34332133,"Classified: 0802.12"
"787",3200451,34332213,"Classified: 3901.20"
"788",3200452,34332373,"Parsed: 2710.19; Parsed: 2710.19; Parsed: 2710.19; Parsed: 2710.19; Parsed: 2710.19"
"789",3200453,34332453,"Classified: 3906.90"
"790",3200455,34332533,"Classified: 5603.93"
"791",1179136,32696339,"300490; 3004.90"
"792",3200456,34332593,"Parsed: 3901.10"
"793",3200457,34332613,"Classified: 3402.13"
"794",3200460,34333053,"Parsed: 9603.10.00.00; Classified: 9603.50"
"795",3200461,34333113,"Classified: 2204.21; Parsed: 2205.10; Parsed: 2205.90.00.00"
"796",3200462,34333133,"Parsed: 0806.10.00.50"
"797",3200463,34333173,"Classified: 8414.90; Parsed: 8415.90; Classified: 8414.90; Parsed: 8415.90"
"798",3200464,34333253,"Parsed: 0802.12.00.00"
"799",3200465,34333273,"Parsed: 0802.12.00.00"
"800",3200466,34333293,"Parsed: 0802.12.00.00"
"801",3200467,34333313,"Parsed: 0802.12"
"802",3200468,34333333,"Parsed: 0802.12.00.00"
"803",3200469,34333353,"Parsed: 0802.31.00.00"
"804",3200470,34333373,"Parsed: 0802.12"
"805",3200474,34333613,"Parsed: 3901.10"
"806",3200475,34333653,"Parsed: 3901.10; Parsed: 3901.10"
"807",3200476,34334013,"Classified: 8703.23; Parsed: 8703.90; Parsed: 8711.30"
"808",3200477,34334093,"Parsed: 2106.90; Classified: 8703.23"
"809",3200478,34334273,"Parsed: 3901.20; Parsed: 3901.20"
"810",3200479,34334333,"Classified: 1801.00; Parsed: 8468.20"
"811",3200480,34334353,"Parsed: 3907.61; Classified: 3907.69"
"812",3200481,34334413,"Parsed: 7204.49.00; Parsed: 7204.49; Parsed: 7204.49; Parsed: 7204.49; Parsed: 7204.49; Parsed: 7204.49"
"813",3200484,34334493,"Parsed: 0802.12.00.00"
"814",3200485,34334513,"Parsed: 0802.12.00.00"
"815",3200486,34334533,"Parsed: 2002.90.00.60; Parsed: 2002.90.00.60"
"816",3200487,34334573,"Parsed: 2008.19.40.00"
"817",3200488,34334593,"Parsed: 0813.20.00.00; Classified: 4407.11; Parsed: 4407.12"
"818",3200489,34334633,"Parsed: 0802.12.00.00"
"819",1179172,32700159,"381121; 3811.21"
"820",1179173,32700179,"390410; 390410; 390410; 390410; 3904.10, 3904.10, 3904.10, 3904.10"
"821",1179174,32700199,"390110; 390120; 390120; 390120; 390120; 390120; 390120; 3901.10 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20"
"822",1179175,32700239,"; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 390120; 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20, 3901.20"
"823",1179176,32700259,"390110; 390410; 390410; 390410; 390410; 3901.10, 3904.10, 3904.10, 3904.10, 3904.10"
"824",3200490,34334653,"Parsed: 7204.10; Parsed: 7204.49.00; Parsed: 7404.00; Parsed: 7602.00"
"825",1179178,32700319,"870323; 8703.23,8703.23,8703.23,8703.23"
"826",1179179,32700339,"390120; 3901.20"
"827",1179180,32700279,"520100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5201.00"
"828",1179181,32700219,"400219; 400220; 400220; 4002.19 4002.20, 4002.20"
"829",1179187,32703999,"870323; 8703.23,8703.23,8703.23,8703.23"
"830",1179188,32704019,"210330; 210390; 210330; 210390; 2103.30 2103.90, 2103.30 2103.90"
"831",1179190,32704619,"121410; 121410; 1214.10, 1214.10"
"832",1179194,32704199,"380290; 3802.90"
"833",1179197,32704279,"520100; 520100; 5201.00, 5201.00"
"834",1179199,32704339,"210390; 210390; 210390; 210390; 210390; 2103.90, 2103.90, 2103.90, 2103.90, 2103.90"
"835",3200492,34334773,"Parsed: 7220.20.90; Parsed: 7222.20.00; Parsed: 7505.12.00; Parsed: 7506.20; Classified: 7606.12"
"836",1179201,32704419,"490110; 490199; 4901.99 4901.10"
"837",3200493,34334793,"Parsed: 4002.70.00"
"838",3200494,34334833,"Parsed: 3701.30"
"839",3200496,34334873,"Classified: 3901.10; Parsed: 3901.20"
"840",1179208,32704659,"870323; 8703.23,8703.23,8703.23,8703.23"
"841",1179209,32704679,"870323; 8703.23,8703.23,8703.23,8703.23"
"842",3200499,34334933,"Parsed: 7204.10; Classified: 7204.49"
"843",1179211,32704779,"350691; 3506.91"
"844",3200500,34335133,"Classified: 8703.23; Parsed: 8703.90"
"845",1179214,32704759,"870323; 8703.23,8703.23,8703.23,8703.23"
"846",3200501,34335153,"Parsed: 2930.90; Parsed: 2930.90; Parsed: 2930.90; Parsed: 2930.90; Parsed: 2930.90"
"847",3200502,34335753,"Classified: 7204.49; Parsed: 7404.00"
"848",1179217,32704639,"6802920000; 6802.92.00.00"
"849",1179218,32704579,"8456500000; 8456.50.00.00"
"850",3200503,34335773,"Classified: 7404.00; Classified: 7404.00"
"851",1179220,32704439,""
"852",3200505,34335853,"Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21; Parsed: 7204.21"
"853",3200506,34335873,"Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10; Classified: 2301.10"
"854",1179225,32704159,"870829; 392350; 400931; 401693; 700711; 731814; 830230; 840999; 841590; 851220; 870810; 870829; 900190; 8708.29, 8512.20 8708.10 9001.90 8708.29 8409.99 8302.30 7318.14 8415.90 4016.93 4009.31 3923.50 7007.11"
"855",1179226,32704099,"870323; 870324; 8703.23,8703.24 8703.23,8703.24 8703.23"
"856",1179227,32704079,"870323; 8703.23,8703.23,8703.23,8703.23"
"857",3200507,34335893,""
"858",3200508,34335953,"Parsed: 2301.10.00; Parsed: 2301.10.00; Parsed: 2301.10.00; Parsed: 2301.10.00; Parsed: 2301.10.00; Parsed: 2301.10.00; Parsed: 2301.10.00"
"859",3200509,34336013,"Classified: 1201.90; Classified: 1201.90; Classified: 1201.90; Classified: 1201.90; Classified: 1201.90; Classified: 1201.90; Classified: 1201.90"
"860",1179235,32705679,"190110; 210690; 2106.90 1901.10"
"861",3200514,34336933,""
"862",1179237,32705759,"2505100000; 2505.10.00.00"
"863",1179239,32705739,"; ; ; ; ; ; ; ; ; ; ; ,,"
"864",1179240,32705719,"230110; 230990; 230110; 230990; 050590; 230990; 2309.90 2301.10, 2309.90 2301.10, 2309.90 0505.90"
"865",1179241,32705799,"391990; 391990; 630790; 3919.90, 3919.90,3919.90,3919.90,3919.90,3919.90,3919.90,6307.90"
"866",1179243,32705819,"848420; 870899; 848420; 870899; 8708.99 8484.20, 8708.99 8484.20"
"867",1179244,32705879,"480411; 480411; 4804.11, 4804.11"
"868",1179246,32705919,"720410; 720441; 720410; 720441; 720410; 720441; 720410; 720441; 720410; 720441; 7204.41 7204.10, 7204.41 7204.10, 7204.41 7204.10, 7204.41 7204.10, 7204.41 7204.10"
"869",1179247,32705939,"480300; 481820; 4803.00 4818.20"
"870",1179248,32707839,"293090; 2931399000; 2931399000; 293190; 2931399000; 293190; 2931399000; 293190; 2931399000; 293190; 2931399000; 293190; 2931399000; 293190; 2930.90 2931.39.90.00, 2931.90 2931.39.90.00, 2931.90 2931.39.90.00, 2931.90 2931.39.90.00, 2931.90 2931.39.90.00, 2931.90 2931.39.90.00, 2931.90 2931.39.90.00"
"871",1179249,32707819,"020714; 020714; 020714; 0207.14, 0207.14, 0207.14"
"872",3200515,34336953,"Parsed: 2905.22.10; Parsed: 2905.22.50"
"873",3200516,34336993,""
"874",3200517,34337833,"Parsed: 1905.90; Classified: 8703.23"
"875",3200518,34337873,"Classified: 2304.00; Classified: 2304.00; Classified: 2304.00; Classified: 2304.00; Classified: 2304.00; Classified: 2304.00"
"876",3200519,34337933,"Parsed: 3302.10"
"877",3200520,34337973,"Parsed: 7204.21; Parsed: 7204.21"
"878",3200521,34337993,"Parsed: 7403.21; Classified: 7601.20"
"879",3200522,34338013,"Classified: 3901.40; Parsed: 7204.49"
"880",3200523,34338053,"Parsed: 0203.29; Classified: 0209.10"
"881",3200524,34341873,"; ; ; ; ; ; ; ; ; ; ; ; ; ; ; [""Classified: 2301.10""]"
"882",3200525,34341933,"; ; ; ; ; ; ; ; ; ["""", ""Classified: 2304.00""]"
"883",3200526,34342013,"; ; ; [""Classified: 8421.21""]"
"884",3200527,34342193,"Classified: 8419.81"
"885",3200530,34342253,"Classified: 2811.29; Classified: 2833.29; Parsed: 2845.10.00.00; Parsed: 2845.90.00.00"
"886",1179266,32694737,"080212; 0802.12"
"887",3200531,34342313,"Parsed: 2103.20.20.00; Parsed: 2103.90.80.00; Parsed: 2103.90.90.91; Parsed: 2103.30.40.00; Parsed: 2103.90; Parsed: 2103.30.40.00; Parsed: 2103.90.90.91; Parsed: 2103.90.90.91; Parsed: 2103.90.80.00; Parsed: 2103.90.90.91"
"888",1179268,32694797,"200290; 200290; 2002.90, 2002.90"
"889",3200532,34342393,"Classified: 7404.00"
"890",1179270,32694757,"220429; 2204.29"
"891",1179271,32694897,"1702190000; 1702.19.00.00"
"892",1179273,32694917,"080232; 0802.32"
"893",1179274,32695597,"294000; 390690; 400819; 3906.90,4008.19,2940.00"
"894",1179275,32695617,"842129; 8421.29"
"895",3200533,34342753,"Classified: 9018.31"
"896",1179277,32695657,"340290; 3402.90"
"897",3200534,34342773,"Classified: 2204.21; Classified: 2205.10"
"898",1179280,32695717,"390110; 390110; 390110; 390110; 3901.10, 3901.10, 3901.10, 3901.10"
"899",1179281,32695737,"390110; 390110; 3901.10, 3901.10"
"900",1179282,32695757,"020329; 0203.29"
"901",1179283,32696157,"390110; 3901.10"
"902",3200536,34342873,"Parsed: 0904.12.00.00; Parsed: 3203.00.10.00; Parsed: 3302.10.10.00"
"903",1179285,32695837,"901890; 901890; 901890; 901890; 901890; 9018.90, 9018.90, 9018.90, 9018.90, 9018.90"
"904",3200537,34342893,"Parsed: 1902.40; Classified: 1902.40"
"905",1179288,32695937,"390120; 3901.20"
"906",1179291,32696037,"7308909090; 7308.90.90.90"
"907",1179292,32696057,"292119; 292119; 292119; 382490; 292119; 292119; 292119; 292119; 2921.19, 2921.19, 2921.19, 3824.90, 2921.19, 2921.19, 2921.19, 2921.19"
"908",3200539,34342933,"Classified: 2620.30; Classified: 2620.30; Classified: 2620.30; Classified: 2620.30; Classified: 2620.30"
"909",1179294,32696137,"3907200000; 3907200000; 3907200000; 3907.20.00.00, 3907.20.00.00, 3907.20.00.00"
"910",3200540,34343533,"Classified: 3924.90"
"911",3200541,34343553,"; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"
"912",1179299,32695897,"290949; 2909.49"
"913",1179300,32695877,"390120; 390120; 390120; 390120; 3901.20, 3901.20, 3901.20, 3901.20"
"914",1179302,32695777,"291614; 2916.14"
"915",1179303,32696177,""
"916",1179305,32696217,"271019; 380210; 401693; 842139; 843131; 8431390010; 843691; 844332; 8431.39.00.10,,4016.93,,8421.39,3802.10,2710.19,8436.91,,8431.31,8443.32,"
"917",1179310,32696317,"321410; 321490; 340319; 350691; 382499; 848790; 850431; 903210; 950691; 8504.31 3214.90 3403.19 3506.91 9032.10 9506.91 8487.90 3214.10 3824.99"
"918",3199995,34334701,"Parsed: 3905.99.80.00"
